-119.15763327175,-125.153050123875,-124.390867922943,-128.006558073991,-116.393303838819,-110.400599429213,-110.11149554788,-109.879607046033,-109.57526284773,-109.57526284773,-109.314547753402,-119.317687843508,-122.728898842592,-118.080735639392,-108.299429615151,-108.12263249831,-108.12263249831,-107.832368851571,-107.646770859694,-107.646770859694,-107.228043264018,-113.509716711153,-106.468598990608,-106.468598990608,-106.128410987464,-106.388868324781,-106.388868324781,-106.388868324781,-105.671351510214,-105.300847771608,-104.648984101284,-104.729674712839,-103.953865916453,-103.643177656508,-103.330787711823,-103.009921015629,-102.511230447235,-102.159608992483,-101.610450213252,-101.610450213252,-101.437510221863,-101.437510221863,-101.27889456122,-101.27889456122,-107.777471400173,-107.777471400173,-107.777471400173,-101.037498859677,-101.037498859677,-100.938997833587,-100.948564984153,-108.670031825019,-111.115083579702,-108.998478101111,-111.373513066042,-113.659683243671,-116.61720076745,-114.434573766531,-123.514866524499,-100.967715885828,-100.435563239006,-100.435563239006,-105.207542525883,-105.207542525883,-105.207542525883,-120.634332512159,-120.634332512159,-120.634332512159,-120.634332512159,-117.966583996763,-117.966583996763,-101.019477283371,-99.4242553343043,-98.338433603582,-98.8348701953107,-98.3379753367589,-98.7880707252197,-98.9208151354892,-99.4106130866119,-99.5166839053895,-100.135361751938,-105.020384823603,-99.7354586422994,-100.225178166962,-100.083698977029,-100.083698977029,-100.083698977029,-100.009606534594,-127.447547477382,-127.447547477382,-125.150198559657,-125.150198559657,-123.965235811494,-123.965235811494,-118.797559099871,-123.866587667356,-122.108202986485,-118.554822775344,-131.395639470304,-118.303888782459,-119.7879280439,-119.7879280439,-111.458774447427,-113.708338252665,-112.593854880479,-112.593854880479,-109.381468495585,-119.982055514993,-119.982055514993,-119.982055514993,-119.982055514993,-118.094364967845,-118.094364967845,-118.094364967845,-118.094364967845,-110.528496850989,-110.387938415397,-110.528496850989,-111.500295594663,-117.393909707869,-112.815957435834,-115.743125070423,-115.743125070423,-119.658687445191,-115.369134081637,-119.658687445191,-120.123639790628,-120.123639790628,-120.302784171917,-119.658687445191,-118.323359422511,-118.323359422511,-118.323359422511,-118.323359422511,-103.006272582528,-103.006272582528,-103.006272582528,-108.155053966733,-108.155053966733,-108.155053966733,-104.042935213972,-120.058621760716,-120.058621760716,-123.425947187072,-120.058621760716,-122.620764535591,-122.620764535591,-113.056223922585,-111.14400206934,-121.387515420205,-120.817402915346,-119.687004322724,-119.76985417104,-121.294166662508,-122.914076694276,-123.597516833526,-126.934885960461,-119.350853413019,-119.436158963266,-120.520963556751,-121.506824425545,-115.84895495743,-116.954847132956,-100.306646557867,-100.306646557867,-100.776565068496,-101.223961824188,-100.766682691781,-101.215280979029,-101.215280979029,-100.307034573537,-100.307034573537,-100.811157870116,-101.306742559357,-100.94281629656,-103.60159656901,-106.019305781065,-106.019305781065,-102.082493395493,-102.082493395493,-102.208991504059,-101.836833928113,-101.989170574796,-102.328977398857,-101.988813573242,-102.187256052298,-102.39073275749,-102.184137188075,-109.657210128466,-116.741359688429,-100.836581057671,-101.047376007774,-103.498843589421,-121.646854328702,-112.675406740933,-119.922186376162,-119.922186376162,-117.052262046976,-113.398563806544,-120.950344131041,-96.7512439511282,-96.1998921508871,-96.7219512696726,-102.045355861186,-106.435355397979,-108.867257130397,-108.670875986085,-102.013362736568,-102.013362736568,-96.222227063034,-96.5825115143263,-96.911028105838,-97.5285733368375,-97.927125656209,-98.1142218084074,-98.5047345210055,-98.6702538487382,-99.1986931293158,-99.1974981742797,-99.0500985729339,-98.9321160448411,-98.8128171399004,-99.5503555457916,-99.5503555457916,-99.3985358739793,-99.3985358739793,-99.6390837458905,-99.6390837458905,-99.285498804587,-99.6919946694498,-99.9729851345153,-99.9729851345153,-100.636463707987,-100.406454469012,-104.338443584697,-100.822299826371,-101.032975150538,-101.255179299326,-101.834416439494,-101.834416439494,-105.149969034044,-105.149969034044,-105.149969034044,-102.17418518585,-102.506946463846,-102.506946463846,-102.320261413734,-102.659983485369,-102.659983485369,-120.011186850171,-120.011186850171,-102.847397898993,-124.261632501015,-124.261632501015,-124.261632501015,-124.261632501015,-123.559586644518,-104.0176772095,-104.0176772095,-125.405269424205,-119.326976135276,-103.167772333698,-110.591495492864,-110.37246855517,-114.378870534263,-109.835907946456,-111.824865306597,-110.582873913451,-112.245109504771,-110.712867832157,-107.340220002802,-111.10071145297,-103.951589854662,-104.2258819559,-104.494725313246,-104.225504818707,-121.854834164474,-129.823553734625,-117.993646649254,-117.993646649254,-117.212733295026,-122.632893684676,-122.279748879673,-122.279748879673,-122.279748879673,-119.382196559832,-122.632893684676,-124.60883742963,-121.27381099271,-123.260650106266,-141.268242289648,-141.268242289648,-145.63675900515,-129.242081490543,-126.186018588652,-126.599394942842,-125.326089079121,-124.948592043167,-124.948592043167,-118.081004084216,-121.795836146775,-126.98900130123,-128.10073571624,-131.07597547404,-131.07597547404,-124.923747979699,-124.923747979699,-124.923747979699,-122.477159574587,-122.477159574587,-125.085500040419,-125.085500040419,-128.89654605757,-128.89654605757,-128.657936538914,-128.657936538914,-127.306931156151,-128.372468887269,-129.523791951844,-129.523791951844,-128.238517633377,-127.931398458278,-135.373153627644,-134.560509404197,-124.867272900634,-124.867272900634,-124.131063861953,-123.468820262209,-123.468820262209,-121.221148324621,-121.221148324621,-113.920747073014,-104.6823996413,-103.88782251683,-107.463188841523,-104.09367132737,-104.225984170818,-104.088075296032,-106.161346915969,-104.138197495253,-104.138197495253,-104.43323295175,-106.124891329285,-104.333425099848,-104.333425099848,-104.695865503262,-104.695865503262,-109.01817718327,-105.219851098142,-105.42982897007,-105.42982897007,-105.670627860647,-105.937104204085,-105.937104204085,-105.933447573525,-105.933447573525,-105.670094127743,-105.395625016785,-104.835239548563,-104.835239548563,-104.835239548563,-105.125987604322,-105.148302600001,-105.148302600001,-105.179257997263,-105.179257997263,-105.457963051885,-105.495339033827,-110.118921907019,-105.495339033827,-105.495339033827,-105.803560385826,-105.803560385826,-106.062790991644,-106.110187491488,-106.360076330148,-106.603658966916,-108.81450838966,-107.117288522302,-107.341555486864,-107.341555486864,-107.341555486864,-107.38867795218,-107.598189041025,-107.598189041025,-107.661734248186,-107.661734248186,-107.661734248186,-107.661734248186,-107.38867795218,-107.38867795218,-107.38867795218,-107.38867795218,-107.38867795218,-107.117179730057,-112.366837819091,-112.366837819091,-107.117179730057,-106.843448884504,-106.843448884504,-106.843448884504,-106.563713046267,-106.563713046267,-106.563713046267,-106.563713046267,-106.280518923398,-106.280518923398,-106.280518923398,-106.280518923398,-105.993176032326,-105.993176032326,-105.993176032326,-105.993176032326,-105.702334263767,-105.682543247053,-105.670627860647,-105.396191378898,-105.391969426948,-105.396191378898,-105.113419320102,-105.113419320102,-103.881896612695,-107.260353591084,-109.659736662792,-116.311225530889,-112.345732829552,-109.635170803039,-109.090780404564,-102.72807314092,-102.861376690321,-102.536975614477,-102.536975614477,-102.725213882915,-102.532354373545,-112.749176990539,-112.749176990539,-112.749176990539,-118.996806539057,-124.559722431285,-124.559722431285,-124.962135443165,-125.161628950844,-128.66177770698,-128.66177770698,-128.66177770698,-127.582590310855,-127.687053014088,-127.687053014088,-123.768177957444,-123.204906361834,-123.741317833418,-127.282397719235,-129.921913205058,-128.284092192565,-130.734204332856,-131.148008121859,-131.148008121859,-131.148008121859,-129.561412844961,-126.887993547218,-126.887993547218,-128.055952530272,-125.497381140508,-124.169677131211,-99.3359095025315,-99.1581432411954,-98.8032240273282,-98.8202469016568,-99.1574393627662,-108.986005680864,-104.612425980037,-101.706831904902,-98.8169100559257,-98.8169100559257,-98.7641037182428,-98.7463667749471,-98.1616026334206,-98.1616026334206,-98.1616026334206,-97.6369404428763,-97.6369404428763,-97.6369404428763,-97.1405009993559,-97.1405009993559,-97.1405009993559,-97.1405009993559,-96.6617984358445,-96.6617984358445,-96.6617984358445,-96.2520516285581,-96.2520516285581,-96.2520516285581,-96.2520516285581,-95.9344363131211,-95.9344363131211,-95.9344363131211,-95.9344363131211,-95.7324402397067,-95.7324402397067,-95.7324402397067,-95.6423421288114,-95.6423421288114,-95.7064682945025,-95.7064682945025,-95.7064682945025,-96.1739425699589,-96.1739425699589,-96.1739425699589,-96.9092420398815,-96.8840187951908,-97.5684513605683,-97.5684513605683,-97.5684513605683,-97.5930469041112,-97.5930469041112,-97.6631610363841,-97.6631610363841,-97.7745489524077,-97.7745489524077,-97.9255403556218,-98.3316450617776,-97.7745780350625,-98.0511780847304,-99.133388978607,-99.0007491418247,-99.433953576205,-99.7461308685532,-99.3424722241183,-100.387373441987,-100.064804375714,-99.6891435894938,-100.387441761867,-100.038073871098,-100.038073871098,-100.71214290106,-101.037358989888,-101.361439514357,-105.452885551875,-105.452885551875,-103.267571379473,-108.385536900098,-108.385536900098,-103.228675609212,-103.522615651736,-103.522615651736,-103.522615651736,-103.81155425704,-104.094544606669,-104.094544606669,-104.371401048944,-111.467707153276,-111.467707153276,-109.795911366694,-109.795911366694,-109.795911366694,-104.907664519345,-104.907664519345,-106.943107138833,-106.943107138833,-105.420252755955,-105.420252755955,-105.420252755955,-105.562409816183,-105.307159655724,-105.307190305274,-105.046141210379,-105.759716595037,-105.045286980064,-104.778222188144,-105.04265670433,-105.04265670433,-104.903940139697,-105.289857184247,-105.036930436837,-105.176199717679,-104.926153289824,-105.320513971757,-105.07835360483,-104.99626559769,-105.23512646226,-109.851022552003,-109.851022552003,-109.851022552003,-110.593267479119,-116.691006576866,-113.16234306659,-110.219284804464,-110.970581226465,-105.466301573939,-115.941824763454,-115.220742801214,-117.271848260358,-117.367511493551,-109.458380770835,-109.059185768503,-117.884916793811,-117.039145218289,-115.478763933416,-106.368509564699,-111.220564094878,-108.328659923361,-111.810499520989,-109.074338773971,-105.924609594848,-105.556485357362,-114.177462524872,-111.740605288848,-110.541201948837,-111.416931344862,-106.406344268942,-108.527721170595,-109.977582041535,-111.544463896388,-111.544463896388,-110.734912708231,-110.734912708231,-105.250633139629,-105.166837794134,-105.336630630009,-105.16666999983,-104.93480676589,-104.758874058651,-107.986401933745,-109.977563947846,-113.714487493675,-113.714487493675,-115.432168849068,-111.817561308769,-111.817561308769,-111.817561308769,-109.131791070271,-113.78496487166,-113.78496487166,-113.78496487166,-110.301894799765,-103.022891960221,-102.160353970686,-102.019218256949,-101.67842510624,-101.792447518208,-108.288433316905,-106.248591035341,-106.248591035341,-103.259009430481,-102.535952597622,-102.535952597622,-103.410490054467,-103.6933875884,-114.7843739765,-104.512509411387,-104.512509411387,-104.668319988174,-104.92346602768,-104.668855096521,-107.871390888642,-107.389111080316,-115.309229426669,-105.419720626378,-107.254598646474,-105.791301000203,-105.556863229304,-105.557382471801,-105.288531097915,-105.035529804049,-104.635488116446,-105.035454139003,-105.035454139003,-105.036271190619,-105.175560027326,-109.479684312568,-123.147801641256,-108.943410307204,-113.464508943271,-105.664021375714,-105.78222380551,-105.668249799393,-105.668249799393,-105.418671502765,-105.418671502765,-105.418671502765,-105.163780838198,-105.163780838198,-110.426115744468,-105.036579053049,-106.483031490144,-106.483031490144,-104.779194061066,-104.51650631226,-104.363205272395,-104.513084096609,-104.513084096609,-104.667735165157,-104.667735165157,-104.826075035634,-105.228339601229,-105.549151365744,-105.879983239088,-106.046380712823,-106.215578443232,-106.215578443232,-106.022986297748,-106.015610018351,-105.849827848879,-105.880333277676,-105.501870645391,-105.615943845962,-105.465642581649,-105.465642581649,-105.320819773692,-105.078675843399,-105.078675843399,-104.832694678301,-104.930563079127,-104.930563079127,-105.180377542192,-105.166667810858,-105.475684812711,-105.306445455364,-106.467529969954,-105.267825688008,-105.077390766691,-105.293785414827,-105.113419320102,-105.113419320102,-104.759257899734,-104.58656620235,-104.417616299345,-104.09367132737,-104.514502266278,-103.940149954947,-104.088075296032,-104.656418498856,-104.541097593362,-104.333425099848,-103.934364944326,-103.616918847971,-103.439980717078,-103.022293992786,-102.663239552297,-102.59414999729,-106.698875014014,-104.966381372704,-120.112967086324,-120.112967086324,-120.112967086324,-120.759832325077,-115.636317434428,-121.684660272046,-123.937291183682,-123.937291183682,-124.436546032073,-126.176504287857,-126.176504287857,-119.278824118721,-125.884431967209,-125.384489216386,-124.859358071293,-124.411556996747,-123.824718688667,-129.760023890246,-127.431049244112,-126.443140962119,-128.51692989401,-127.989317616804,-127.68821751681,-127.900735119653,-126.415760177064,-125.262609483735,-125.701541238702,-120.436313813254,-120.436313813254,-120.436313813254,-124.360358263272,-124.002094750163,-123.777576011663,-102.56964572991,-102.454351797812,-102.572405926259,-102.349542736847,-102.352475210019,-101.988078888725,-118.82062231188,-111.260790310475,-109.778462631445,-121.225626522997,-121.225626522997,-123.167628652931,-122.779490065358,-120.80597554559,-120.80597554559,-104.220874494526,-104.938544443718,-105.274301228649,-103.498836456147,-103.498836456147,-113.35967926003,-113.35967926003,-102.814099684095,-102.814099684095,-102.455153467739,-102.455153467739,-102.684697304215,-104.182474298054,-102.684697304215,-103.531162458545,-112.38763185718,-100.847086628843,-100.889367715296,-100.889367715296,-100.519302681519,-100.371618066213,-100.031675943946,-100.031675943946,-99.6856184161648,-99.6856184161648,-99.6856184161648,-99.6446916427311,-99.6446916427311,-100.132715977528,-102.897937866282,-105.145287174755,-103.994596635337,-112.458152957328,-112.458152957328,-116.937784066394,-116.937784066394,-116.810456305749,-116.810456305749,-115.608517458479,-115.608517458479,-115.608517458479,-115.150661453552,-115.150661453552,-106.386508975948,-104.478736995034,-110.241832387618,-104.684519108146,-109.529990005583,-109.529990005583,-106.810028731906,-104.328134501945,-102.380464580112,-115.529217568764,-110.889264874214,-110.889264874214,-106.25073376599,-106.823624577242,-105.988694026538,-115.463101549865,-115.463101549865,-117.316935382645,-107.988016832399,-105.04563390799,-105.04563390799,-105.04563390799,-105.32388875196,-105.32388875196,-105.32388875196,-105.267825688008,-105.267825688008,-107.79134162033,-107.79134162033,-106.405387783543,-106.571171433593,-106.571171433593,-114.014918847689,-119.007179490906,-121.49073558438,-119.878132487878,-132.686855696459,-132.686855696459,-116.488035859608,-116.488035859608,-116.488035859608,-105.764287660464,-105.802126108025,-105.802126108025,-105.802126108025,-105.851244258515,-105.851244258515,-106.10788846886,-122.574552202773,-105.849129727216,-121.58891400455,-121.377624181777,-113.815449339965,-113.942170878931,-113.942170878931,-108.152297146066,-117.608437780041,-117.824570288966,-105.932420030082,-105.159362554197,-104.813626696405,-104.834995507712,-104.796722274744,-104.795574141087,-104.79076644766,-111.267274912246,-114.761119106534,-115.162960239279,-104.180770125315,-104.175789628792,-105.352969508553,-103.540745721181,-114.955753038863,-113.941141975132,-110.677741350377,-110.103741400712,-119.903358011563,-110.056638804952,-125.493084465815,-110.28416883742,-111.702068243233,-112.045042957531,-112.045042957531,-103.051383504454,-102.82946485112,-102.82946485112,-102.82946485112,-102.650697804451,-102.650697804451,-102.609727848219,-102.573736229618,-102.573736229618,-103.862262529365,-103.862262529365,-103.395604029626,-110.35034313574,-109.499959981962,-110.35034313574,-102.83563035708,-103.192120516804,-102.831836303179,-103.201778442604,-102.842275730248,-102.842275730248,-102.842275730248,-102.865292456233,-102.865292456233,-102.90512058806,-103.260041399785,-103.308261175325,-103.308261175325,-118.386395182192,-104.087711629199,-104.087711629199,-104.625796306917,-104.910930508653,-105.454773298698,-105.454773298698,-105.558217323982,-105.535746988969,-105.535746988969,-105.554763186329,-105.464170185151,-105.3879206159,-105.547926293675,-105.612810336191,-105.693727669794,-105.553113090883,-117.240615791132,-124.317470785202,-115.899331498282,-115.899331498282,-119.505889841937,-119.505889841937,-118.464217749027,-122.747472963915,-122.747472963915,-118.471661758578,-117.83727846791,-119.693088813451,-119.224488458812,-124.080623377615,-123.658027051999,-123.225255928767,-108.281722738087,-107.565509435612,-106.851364694908,-104.413907971348,-104.398356892267,-104.398356892267,-104.617114652202,-104.617114652202,-104.617114652202,-104.828254734287,-105.042525935169,-105.042525935169,-105.042525935169,-104.839111564669,-104.839111564669,-104.617114652202,-107.815803395661,-107.815803395661,-104.640726313264,-115.663161284847,-115.663161284847,-120.209979949274,-119.400416263178
